,period,uidlevel2,uidlevel3,namelevel2,namelevel3,fac_rupture
947,201709,TwSa8zUu09Q,D1jF9OzETge,kn Kinshasa Province,kn Kalamu 1 Zone de Santé,1.0
948,201709,TwSa8zUu09Q,F0zQH8NbaIx,kn Kinshasa Province,kn Masina 1 Zone de Santé,1.0
949,201709,TwSa8zUu09Q,JhJFxKnFvmJ,kn Kinshasa Province,kn Limete Zone de Santé,0.0
950,201709,TwSa8zUu09Q,LSvg2jR0rEQ,kn Kinshasa Province,kn Ngiri Ngiri Zone de Santé,0.0
951,201709,TwSa8zUu09Q,NwNyAitXVsr,kn Kinshasa Province,kn Kingabwa Zone de Santé,0.0
952,201709,TwSa8zUu09Q,QzpHCAKe31e,kn Kinshasa Province,kn Biyela Zone de Santé,0.0
953,201709,TwSa8zUu09Q,ShcGSNMpF7z,kn Kinshasa Province,kn Binza Meteo Zone de Santé,0.0
954,201709,TwSa8zUu09Q,SqWL31RNyKx,kn Kinshasa Province,kn Makala Zone de Santé,0.0
955,201709,TwSa8zUu09Q,UrJlHRGZGGJ,kn Kinshasa Province,kn Matete Zone de Santé,0.0
956,201709,TwSa8zUu09Q,Vv9L3W7VMrX,kn Kinshasa Province,kn Kisenso Zone de Santé,0.0
957,201709,TwSa8zUu09Q,Z3DMBdrM8Df,kn Kinshasa Province,kn Kalamu 2 Zone de Santé,1.0
958,201709,TwSa8zUu09Q,cycttnJlR4L,kn Kinshasa Province,kn Kimbanseke Zone de Santé,3.0
959,201709,TwSa8zUu09Q,gMhYDNcoZSe,kn Kinshasa Province,kn Mont Ngafula 2 Zone de Santé,0.0
960,201709,TwSa8zUu09Q,hL8oJfWHx3g,kn Kinshasa Province,kn Masina 2 Zone de Santé,0.0
961,201709,TwSa8zUu09Q,kyBo3gA8qoh,kn Kinshasa Province,kn Police Zone de Santé,1.0
962,201709,TwSa8zUu09Q,m0D9iUAjJ1G,kn Kinshasa Province,kn Nsele Zone de Santé,0.0
963,201709,TwSa8zUu09Q,m5B0okd0KaZ,kn Kinshasa Province,kn Binza Ozone Zone de Santé,0.0
964,201709,TwSa8zUu09Q,nbSOIch7Mbc,kn Kinshasa Province,kn Selembao Zone de Santé,1.0
965,201709,TwSa8zUu09Q,nq4LAyXUm8a,kn Kinshasa Province,kn Maluku 2 Zone de Santé,0.0
966,201709,TwSa8zUu09Q,oeP2sQLMCuy,kn Kinshasa Province,kn Kintambo Zone de Santé,0.0
967,201709,TwSa8zUu09Q,qbe5m6fVfMT,kn Kinshasa Province,kn Lingwala Zone de Santé,1.0
968,201709,TwSa8zUu09Q,rK2ODHilbAP,kn Kinshasa Province,kn Ndjili Zone de Santé,1.0
969,201709,TwSa8zUu09Q,sZ2goXLKmQX,kn Kinshasa Province,kn Bumbu Zone de Santé,3.0
970,201709,TwSa8zUu09Q,tCLXgZBBLQ0,kn Kinshasa Province,kn Lemba Zone de Santé,0.0
971,201709,TwSa8zUu09Q,tkbMhp2kIT2,kn Kinshasa Province,kn Maluku 1 Zone de Santé,2.0
972,201709,TwSa8zUu09Q,ubl3NORPhsC,kn Kinshasa Province,kn Mont Ngafula 1 Zone de Santé,0.0
973,201709,TwSa8zUu09Q,uw3SOxNTDP4,kn Kinshasa Province,kn Barumbu Zone de Santé,0.0
974,201709,TwSa8zUu09Q,wTaqhPcijDM,kn Kinshasa Province,kn Kikimi Zone de Santé,1.0
975,201709,TwSa8zUu09Q,xZy8t34pvs6,kn Kinshasa Province,kn Kinshasa Zone de Santé,2.0
976,201709,dJ3v8xc6ZIK,cw1CZyDiPyA,ll Lualaba Province,ll Bunkeya Zone de Santé,6.0
977,201709,dJ3v8xc6ZIK,eWGgthNBOZ8,ll Lualaba Province,ll Fungurume Zone de Santé,7.0
978,201709,dJ3v8xc6ZIK,goYHUDWT3jn,ll Lualaba Province,ll Lubudi Zone de Santé,2.0
979,201709,dJ3v8xc6ZIK,kiFDojGFG3x,ll Lualaba Province,ll Kasaji Zone de Santé,0.0
980,201709,dJ3v8xc6ZIK,mSQE0BqfXOy,ll Lualaba Province,ll Dilala Zone de Santé,0.0
981,201709,dJ3v8xc6ZIK,uFV6BUpJi7E,ll Lualaba Province,ll Lualaba Zone de Santé,7.0
982,201709,dJ3v8xc6ZIK,xMdqjEKgZLw,ll Lualaba Province,ll Manika Zone de Santé,3.0
983,201709,dJ3v8xc6ZIK,yAdgorGUtcE,ll Lualaba Province,ll Kanzenze Zone de Santé,6.0
984,201709,dKdrd8HqZWz,ADqfcJ05GHD,kc Kongo Central Province,kc Kitona Zone de Santé,0.0
985,201709,dKdrd8HqZWz,DD5m0lzETfF,kc Kongo Central Province,kc Inga Zone de Santé,0.0
986,201709,dKdrd8HqZWz,DaXi5vRLqh3,kc Kongo Central Province,kc Luozi Zone de Santé,0.0
987,201709,dKdrd8HqZWz,ZRDAZVZ4HMV,kc Kongo Central Province,kc Vaku Zone de Santé,11.0
988,201709,dKdrd8HqZWz,ZSbsXl7Zsf8,kc Kongo Central Province,kc Kimvula Zone de Santé,1.0
989,201709,dKdrd8HqZWz,fWrUdkX9JEv,kc Kongo Central Province,kc Seke Banza Zone de Santé,5.0
990,201709,dKdrd8HqZWz,yb4Q3Xo1EUo,kc Kongo Central Province,kc Massa Zone de Santé,0.0
991,201709,fEKDiQIuqeE,T0YXktZkPCF,hl Haut Lomami Province,hl Kamina Zone de Santé,6.0
992,201709,fEKDiQIuqeE,hdDyVXgN46J,hl Haut Lomami Province,hl Mulongo Zone de Santé,0.0
993,201709,fgHCmGhaP2X,EpoRodQJ1La,ke Kasai Oriental Province,ke Citenge Zone de Santé,1.0
994,201709,fgHCmGhaP2X,FvSLntNvpao,ke Kasai Oriental Province,ke Lubilanji Zone de Santé,3.0
995,201709,fgHCmGhaP2X,HN9etyIXrEE,ke Kasai Oriental Province,ke Kansele Zone de Santé,1.0
996,201709,fgHCmGhaP2X,PuF5BL8Npna,ke Kasai Oriental Province,ke Tshishimbi Zone de Santé,7.0
997,201709,fgHCmGhaP2X,Z5I1TvCKVcG,ke Kasai Oriental Province,ke Dibindi Zone de Santé,2.0
998,201709,fgHCmGhaP2X,ZxyZ7L3ynso,ke Kasai Oriental Province,ke Bonzola Zone de Santé,2.0
999,201709,fgHCmGhaP2X,amSVlGShY91,ke Kasai Oriental Province,ke Nzaba Zone de Santé,2.0
1000,201709,fgHCmGhaP2X,pzMw9DUQ6An,ke Kasai Oriental Province,ke Bibanga Zone de Santé,1.0
1001,201709,fgHCmGhaP2X,sxo8WzGfbXk,ke Kasai Oriental Province,ke Tshilenge Zone de Santé,2.0
1002,201709,fgHCmGhaP2X,v4bwDhzBFks,ke Kasai Oriental Province,ke Mpokolo Zone de Santé,5.0
1003,201709,fgHCmGhaP2X,xx5xiY5vVBa,ke Kasai Oriental Province,ke Bipemba Zone de Santé,2.0
1004,201709,hyvduSNKvfe,QmaankDWQSm,tn Tanganyika Province,tn Kabalo Zone de Santé,0.0
1005,201709,hyvduSNKvfe,W7IdWpJnPra,tn Tanganyika Province,tn Mbulula Zone de Santé,5.0
1006,201709,hyvduSNKvfe,dj29qACRqOf,tn Tanganyika Province,tn Kansimba Zone de Santé,6.0
1007,201709,hyvduSNKvfe,oU2G5jtXxFx,tn Tanganyika Province,tn Manono Zone de Santé,6.0
1008,201709,hyvduSNKvfe,rDRhOPd3q1u,tn Tanganyika Province,tn Kongolo Zone de Santé,4.0
1009,201709,hyvduSNKvfe,uz41FkMd6Gb,tn Tanganyika Province,tn Nyunzu Zone de Santé,2.0
1010,201709,krWZMdwGDIf,Xol9qIrf1Gi,mg Mongala Province,mg Lisala Zone de Santé,1.0
1011,201709,mnOXJ2Oa5U7,Al5GBxzCgMe,tp Tshopo Province,tp Kabondo Zone de Santé,2.0
1012,201709,mnOXJ2Oa5U7,D4KWg03yZrX,tp Tshopo Province,tp Yabaondo Zone de Santé,0.0
1013,201709,mnOXJ2Oa5U7,I9d1F9TGn33,tp Tshopo Province,tp Lubunga Zone de Santé,5.0
1014,201709,mnOXJ2Oa5U7,IQjyCunMvUt,tp Tshopo Province,tp Yakusu Zone de Santé,0.0
1015,201709,mnOXJ2Oa5U7,RowlA1nBHee,tp Tshopo Province,tp Wanierukula Zone de Santé,0.0
1016,201709,mnOXJ2Oa5U7,ThkZT6koPKj,tp Tshopo Province,tp Ubundu Zone de Santé,0.0
1017,201709,mnOXJ2Oa5U7,WxBLTUjeyfB,tp Tshopo Province,tp Banalia Zone de Santé,3.0
1018,201709,mnOXJ2Oa5U7,ZHIrX4z487c,tp Tshopo Province,tp Makiso Kisangani Zone de Santé,9.0
1019,201709,mnOXJ2Oa5U7,dtBcztLoZpn,tp Tshopo Province,tp Isangi Zone de Santé,1.0
1020,201709,mnOXJ2Oa5U7,dxiEfVDsieA,tp Tshopo Province,tp Bengamisa Zone de Santé,2.0
1021,201709,mnOXJ2Oa5U7,jaNYqjAceGA,tp Tshopo Province,tp Bafwagbogbo Zone de Santé,1.0
1022,201709,mnOXJ2Oa5U7,pLBZiohnxFC,tp Tshopo Province,tp Bafwasende Zone de Santé,0.0
1023,201709,mnOXJ2Oa5U7,wOWB7WbNuSN,tp Tshopo Province,tp Mangobo Zone de Santé,3.0
1024,201709,mnOXJ2Oa5U7,yS5rrhCjubi,tp Tshopo Province,tp Basali Zone de Santé,1.0
1025,201709,rWrCdr321Qu,ebKZ38Ejpb5,bu Bas Uele Province,bu Bondo Zone de Santé,2.0
1026,201709,rWrCdr321Qu,rLPkZegjzaS,bu Bas Uele Province,bu Ango Zone de Santé,10.0
1027,201709,u0vP3ZicczY,GcP2B8nmUVo,md Maindombe Province,md Bokoro Zone de Santé,10.0
1028,201709,u0vP3ZicczY,MiaMAqYujLY,md Maindombe Province,md Bolobo Zone de Santé,1.0
1029,201709,u0vP3ZicczY,PIT5UiywHIa,md Maindombe Province,md Inongo Zone de Santé,2.0
1030,201709,u0vP3ZicczY,dQ9r634pZZF,md Maindombe Province,md Kiri Zone de Santé,3.0
1031,201709,u0vP3ZicczY,j89PZlq83OT,md Maindombe Province,md Nioki Zone de Santé,10.0
1032,201709,uyuwe6bqphf,BsSB1PA58Qp,mn Maniema Province,mn Obokote Zone de Santé,4.0
1033,201709,uyuwe6bqphf,HtQZ7yf79SN,mn Maniema Province,mn Lubutu Zone de Santé,2.0
1034,201709,uyuwe6bqphf,SWIUdbyuNVh,mn Maniema Province,mn Samba Zone de Santé,1.0
1035,201709,wy1lwIP18SL,EGoMVOvVUAp,hu Haut Uele Province,hu Rungu Zone de Santé,4.0
1036,201709,wy1lwIP18SL,H0UZDpNtJ17,hu Haut Uele Province,hu Faradje Zone de Santé,2.0
1037,201709,wy1lwIP18SL,ZxQY9szHMx5,hu Haut Uele Province,hu Pawa Zone de Santé,4.0
1038,201709,wy1lwIP18SL,mS2mByLHkzL,hu Haut Uele Province,hu Watsa Zone de Santé,1.0
1039,201709,wy1lwIP18SL,qwBasnNFRFW,hu Haut Uele Province,hu Boma Mangbetu Zone de Santé,1.0
1040,201709,wy1lwIP18SL,yNXb6VSdyPw,hu Haut Uele Province,hu Makoro Zone de Santé,1.0
1041,201709,ym2K6YcSNl9,Uyz1XxXNBKB,tu Tshuapa Province,tu Boende Zone de Santé,2.0
1042,201710,BmKjwqc6BEw,IgSLfQbGSnF,kl Kwilu Province,kl Djuma Zone de Santé,0.0
1043,201710,BmKjwqc6BEw,WziDY5wD1fX,kl Kwilu Province,kl Lusanga Zone de Santé,1.0
1044,201710,BmKjwqc6BEw,e6Wpbl5nqcD,kl Kwilu Province,kl Bulungu Zone de Santé,6.0
1045,201710,BmKjwqc6BEw,fXTBfVcge4w,kl Kwilu Province,kl Vanga Zone de Santé,0.0
1046,201710,F9w3VW1cQmb,BdGu22qs6aS,hk Haut Katanga Province,hk Tshamilemba Zone de Santé,0.0
1047,201710,F9w3VW1cQmb,CSwaGvyMS6Z,hk Haut Katanga Province,hk Sakania Zone de Santé,1.0
1048,201710,F9w3VW1cQmb,EofZhh5yYMG,hk Haut Katanga Province,hk Panda Zone de Santé,1.0
1049,201710,F9w3VW1cQmb,GpdRlogsSiE,hk Haut Katanga Province,hk Kafubu Zone de Santé,3.0
1050,201710,F9w3VW1cQmb,H8vCqAKUlyX,hk Haut Katanga Province,hk Lubumbashi Zone de Santé,0.0
1051,201710,F9w3VW1cQmb,IOin37HS2Wz,hk Haut Katanga Province,hk Kenya Zone de Santé,1.0
1052,201710,F9w3VW1cQmb,NR5cDy2jhiJ,hk Haut Katanga Province,hk Kambove Zone de Santé,1.0
1053,201710,F9w3VW1cQmb,OcTqzK4K1RV,hk Haut Katanga Province,hk Kashobwe Zone de Santé,2.0
1054,201710,F9w3VW1cQmb,Q22qlkhPQDO,hk Haut Katanga Province,hk Kikula Zone de Santé,0.0
1055,201710,F9w3VW1cQmb,QA2FRWLQqWE,hk Haut Katanga Province,hk Kisanga Zone de Santé,0.0
1056,201710,F9w3VW1cQmb,QteKQ66ixqO,hk Haut Katanga Province,hk Mumbunda Zone de Santé,1.0
1057,201710,F9w3VW1cQmb,Vue5tcMpaGh,hk Haut Katanga Province,hk Kasenga Zone de Santé,1.0
1058,201710,F9w3VW1cQmb,YFSLTwHFlOk,hk Haut Katanga Province,hk Ruashi Zone de Santé,0.0
1059,201710,F9w3VW1cQmb,ZMH0kkBQFs9,hk Haut Katanga Province,hk Kipushi Zone de Santé,4.0
1060,201710,F9w3VW1cQmb,bAFJ18IAf2S,hk Haut Katanga Province,hk Kapolowe Zone de Santé,1.0
1061,201710,F9w3VW1cQmb,fQLRnttyYlx,hk Haut Katanga Province,hk Likasi Zone de Santé,3.0
1062,201710,F9w3VW1cQmb,fdlN13eHB5u,hk Haut Katanga Province,hk Pweto Zone de Santé,10.0
1063,201710,F9w3VW1cQmb,iHmCGdXARXG,hk Haut Katanga Province,hk Kilwa Zone de Santé,3.0
1064,201710,F9w3VW1cQmb,nhdQUgOeBQU,hk Haut Katanga Province,hk Katuba Zone de Santé,0.0
1065,201710,F9w3VW1cQmb,qzQdkny6PZ4,hk Haut Katanga Province,hk Mufunga Sampwe Zone de Santé,3.0
1066,201710,F9w3VW1cQmb,sAsXOxkBdrE,hk Haut Katanga Province,hk Kowe Zone de Santé,0.0
1067,201710,F9w3VW1cQmb,uIuYpiQm6m8,hk Haut Katanga Province,hk Vangu Zone de Santé,1.0
1068,201710,F9w3VW1cQmb,uocpzPZHiEo,hk Haut Katanga Province,hk Kamalondo Zone de Santé,0.0
1069,201710,F9w3VW1cQmb,zMfBT8xVQeH,hk Haut Katanga Province,hk Kampemba Zone de Santé,1.0
1070,201710,GnLX8MNgxZw,Bxi65HPz420,sk Sud Kivu Province,sk Idjwi Zone de Santé,6.0
1071,201710,GnLX8MNgxZw,aOghManYK5E,sk Sud Kivu Province,sk Bagira Zone de Santé,2.0
1072,201710,GnLX8MNgxZw,cXkCT53xxfk,sk Sud Kivu Province,sk Miti Murhesa Zone de Santé,3.0
1073,201710,GnLX8MNgxZw,lXfXl6ZJQWI,sk Sud Kivu Province,sk Kaniola Zone de Santé,1.0
1074,201710,GnLX8MNgxZw,nfYQfVxJRyJ,sk Sud Kivu Province,sk Mwana Zone de Santé,1.0
1075,201710,GnLX8MNgxZw,roraCGWMUQ0,sk Sud Kivu Province,sk Fizi Zone de Santé,1.0
1076,201710,GnLX8MNgxZw,rv3KA7DrJCO,sk Sud Kivu Province,sk Kamituga Zone de Santé,2.0
1077,201710,GnLX8MNgxZw,sai4xbqW0CL,sk Sud Kivu Province,sk Nyangezi Zone de Santé,3.0
1078,201710,GnLX8MNgxZw,zqUe1DuDMxH,sk Sud Kivu Province,sk Kabare Zone de Santé,1.0
1079,201710,I8CuQpdBQfP,HYPBUncgldT,kr Kasai Central Province,kr Bena Leka Zone de Santé,0.0
1080,201710,I8CuQpdBQfP,U6rNBblejC5,kr Kasai Central Province,kr Tshikaji Zone de Santé,2.0
1081,201710,I8CuQpdBQfP,ZIEdn6Pptv7,kr Kasai Central Province,kr Lubondaie Zone de Santé,9.0
1082,201710,I8CuQpdBQfP,csMZZqDFCvW,kr Kasai Central Province,kr Mikalayi Zone de Santé,1.0
1083,201710,I8CuQpdBQfP,dwBRSfVBpk6,kr Kasai Central Province,kr Katoka Zone de Santé,11.0
1084,201710,I8CuQpdBQfP,etpyShZCZEs,kr Kasai Central Province,kr Luiza Zone de Santé,0.0
1085,201710,I8CuQpdBQfP,hi9gSpIVzai,kr Kasai Central Province,kr Masuika Zone de Santé,8.0
1086,201710,I8CuQpdBQfP,k3UBz1nclY7,kr Kasai Central Province,kr Tshikula Zone de Santé,1.0
1087,201710,I8CuQpdBQfP,m2DHxGhogWK,kr Kasai Central Province,kr Kananga Zone de Santé,2.0
1088,201710,I8CuQpdBQfP,wq3tWiKJkNr,kr Kasai Central Province,kr Ndesha Zone de Santé,4.0
1089,201710,JkIljbLc4Ny,ArdlF8PnpYL,su Sud Ubangi Province,su Libenge Zone de Santé,9.0
1090,201710,JkIljbLc4Ny,F2sZHvPlln6,su Sud Ubangi Province,su Gemena Zone de Santé,0.0
1091,201710,JkIljbLc4Ny,QNFYEQrW7Dy,su Sud Ubangi Province,su Zongo Zone de Santé,8.0
1092,201710,JkIljbLc4Ny,hlvN8zeyDZz,su Sud Ubangi Province,su Bwamanda Zone de Santé,1.0
1093,201710,JkIljbLc4Ny,izt3XGlBrmK,su Sud Ubangi Province,su Bokonzi Zone de Santé,2.0
1094,201710,PvtAI4RUMkr,Kl436vOuc9s,kg Kwango Province,kg Panzi Zone de Santé,2.0
1095,201710,PvtAI4RUMkr,c66ur6Nda04,kg Kwango Province,kg Kitenda Zone de Santé,0.0
1096,201710,PvtAI4RUMkr,jzvghlGm7Hp,kg Kwango Province,kg Mwela Lembwa Zone de Santé,5.0
1097,201710,PvtAI4RUMkr,ni4XTmpzmVX,kg Kwango Province,kg Kisanji Zone de Santé,10.0
1098,201710,PvtAI4RUMkr,vyNZCFIed9O,kg Kwango Province,kg Feshi Zone de Santé,4.0
1099,201710,Q4cbnIAo10f,OIhgsXcZf6x,it Ituri Province,it Drodro Zone de Santé,7.0
1100,201710,Q4cbnIAo10f,RjHZChl5gJQ,it Ituri Province,it Mambasa Zone de Santé,0.0
1101,201710,Q4cbnIAo10f,TCE5waEW7Fi,it Ituri Province,it Nizi Zone de Santé,1.0
1102,201710,Q4cbnIAo10f,nv8tx681Gjd,it Ituri Province,it Mongbwalu Zone de Santé,4.0
1103,201710,Q4cbnIAo10f,seNn0NUsKYn,it Ituri Province,it Mahagi Zone de Santé,1.0
1104,201710,Q4cbnIAo10f,v8PqffapuVl,it Ituri Province,it Aru Zone de Santé,1.0
1105,201710,TwSa8zUu09Q,Ab6jrKWO5EZ,kn Kinshasa Province,kn Kokolo Zone de Santé,0.0
1106,201710,TwSa8zUu09Q,D1jF9OzETge,kn Kinshasa Province,kn Kalamu 1 Zone de Santé,1.0
1107,201710,TwSa8zUu09Q,JhJFxKnFvmJ,kn Kinshasa Province,kn Limete Zone de Santé,0.0
1108,201710,TwSa8zUu09Q,NwNyAitXVsr,kn Kinshasa Province,kn Kingabwa Zone de Santé,0.0
1109,201710,TwSa8zUu09Q,QzpHCAKe31e,kn Kinshasa Province,kn Biyela Zone de Santé,1.0
1110,201710,TwSa8zUu09Q,ShcGSNMpF7z,kn Kinshasa Province,kn Binza Meteo Zone de Santé,1.0
1111,201710,TwSa8zUu09Q,SqWL31RNyKx,kn Kinshasa Province,kn Makala Zone de Santé,0.0
1112,201710,TwSa8zUu09Q,Vv9L3W7VMrX,kn Kinshasa Province,kn Kisenso Zone de Santé,0.0
1113,201710,TwSa8zUu09Q,Z3DMBdrM8Df,kn Kinshasa Province,kn Kalamu 2 Zone de Santé,0.0
1114,201710,TwSa8zUu09Q,ZTt8HbFGrY4,kn Kinshasa Province,kn Kingasani Zone de Santé,1.0
1115,201710,TwSa8zUu09Q,cycttnJlR4L,kn Kinshasa Province,kn Kimbanseke Zone de Santé,1.0
1116,201710,TwSa8zUu09Q,gMhYDNcoZSe,kn Kinshasa Province,kn Mont Ngafula 2 Zone de Santé,0.0
1117,201710,TwSa8zUu09Q,kyBo3gA8qoh,kn Kinshasa Province,kn Police Zone de Santé,1.0
1118,201710,TwSa8zUu09Q,qbe5m6fVfMT,kn Kinshasa Province,kn Lingwala Zone de Santé,1.0
1119,201710,TwSa8zUu09Q,rK2ODHilbAP,kn Kinshasa Province,kn Ndjili Zone de Santé,0.0
1120,201710,TwSa8zUu09Q,tkbMhp2kIT2,kn Kinshasa Province,kn Maluku 1 Zone de Santé,1.0
1121,201710,TwSa8zUu09Q,uw3SOxNTDP4,kn Kinshasa Province,kn Barumbu Zone de Santé,1.0
1122,201710,TwSa8zUu09Q,wTaqhPcijDM,kn Kinshasa Province,kn Kikimi Zone de Santé,1.0
1123,201710,TwSa8zUu09Q,xZy8t34pvs6,kn Kinshasa Province,kn Kinshasa Zone de Santé,5.0
1124,201710,dJ3v8xc6ZIK,S0Ne5rWQhxw,ll Lualaba Province,ll Mutshatsha Zone de Santé,0.0
1125,201710,dJ3v8xc6ZIK,cw1CZyDiPyA,ll Lualaba Province,ll Bunkeya Zone de Santé,4.0
1126,201710,dJ3v8xc6ZIK,eWGgthNBOZ8,ll Lualaba Province,ll Fungurume Zone de Santé,6.0
1127,201710,dJ3v8xc6ZIK,goYHUDWT3jn,ll Lualaba Province,ll Lubudi Zone de Santé,3.0
1128,201710,dJ3v8xc6ZIK,kiFDojGFG3x,ll Lualaba Province,ll Kasaji Zone de Santé,3.0
1129,201710,dJ3v8xc6ZIK,mSQE0BqfXOy,ll Lualaba Province,ll Dilala Zone de Santé,2.0
1130,201710,dJ3v8xc6ZIK,uFV6BUpJi7E,ll Lualaba Province,ll Lualaba Zone de Santé,4.0
1131,201710,dJ3v8xc6ZIK,xMdqjEKgZLw,ll Lualaba Province,ll Manika Zone de Santé,5.0
1132,201710,dJ3v8xc6ZIK,yAdgorGUtcE,ll Lualaba Province,ll Kanzenze Zone de Santé,0.0
1133,201710,dKdrd8HqZWz,ADqfcJ05GHD,kc Kongo Central Province,kc Kitona Zone de Santé,0.0
1134,201710,dKdrd8HqZWz,DD5m0lzETfF,kc Kongo Central Province,kc Inga Zone de Santé,2.0
1135,201710,dKdrd8HqZWz,DaXi5vRLqh3,kc Kongo Central Province,kc Luozi Zone de Santé,2.0
1136,201710,dKdrd8HqZWz,F1WHo6oyNag,kc Kongo Central Province,kc Kinkonzi Zone de Santé,3.0
1137,201710,dKdrd8HqZWz,JBCsFIBR2IO,kc Kongo Central Province,kc Nzanza Zone de Santé,2.0
1138,201710,dKdrd8HqZWz,ZRDAZVZ4HMV,kc Kongo Central Province,kc Vaku Zone de Santé,13.0
1139,201710,dKdrd8HqZWz,bV04pTUIL8A,kc Kongo Central Province,kc Kangu Zone de Santé,2.0
1140,201710,dKdrd8HqZWz,fWrUdkX9JEv,kc Kongo Central Province,kc Seke Banza Zone de Santé,3.0
1141,201710,dKdrd8HqZWz,n0NjjahdTLk,kc Kongo Central Province,kc Nsona Mpangu Zone de Santé,0.0
1142,201710,dKdrd8HqZWz,yb4Q3Xo1EUo,kc Kongo Central Province,kc Massa Zone de Santé,0.0
1143,201710,fEKDiQIuqeE,T0YXktZkPCF,hl Haut Lomami Province,hl Kamina Zone de Santé,6.0
1144,201710,fEKDiQIuqeE,hdDyVXgN46J,hl Haut Lomami Province,hl Mulongo Zone de Santé,1.0
1145,201710,fgHCmGhaP2X,EpoRodQJ1La,ke Kasai Oriental Province,ke Citenge Zone de Santé,3.0
1146,201710,fgHCmGhaP2X,Z5I1TvCKVcG,ke Kasai Oriental Province,ke Dibindi Zone de Santé,1.0
1147,201710,fgHCmGhaP2X,ZxyZ7L3ynso,ke Kasai Oriental Province,ke Bonzola Zone de Santé,1.0
1148,201710,fgHCmGhaP2X,amSVlGShY91,ke Kasai Oriental Province,ke Nzaba Zone de Santé,3.0
1149,201710,fgHCmGhaP2X,v4bwDhzBFks,ke Kasai Oriental Province,ke Mpokolo Zone de Santé,4.0
1150,201710,fgHCmGhaP2X,xx5xiY5vVBa,ke Kasai Oriental Province,ke Bipemba Zone de Santé,2.0
1151,201710,hyvduSNKvfe,QmaankDWQSm,tn Tanganyika Province,tn Kabalo Zone de Santé,6.0
1152,201710,hyvduSNKvfe,W7IdWpJnPra,tn Tanganyika Province,tn Mbulula Zone de Santé,11.0
1153,201710,hyvduSNKvfe,dj29qACRqOf,tn Tanganyika Province,tn Kansimba Zone de Santé,1.0
1154,201710,hyvduSNKvfe,oU2G5jtXxFx,tn Tanganyika Province,tn Manono Zone de Santé,1.0
1155,201710,hyvduSNKvfe,pCawLGK8jaD,tn Tanganyika Province,tn Kiambi Zone de Santé,0.0
1156,201710,hyvduSNKvfe,rDRhOPd3q1u,tn Tanganyika Province,tn Kongolo Zone de Santé,8.0
1157,201710,hyvduSNKvfe,uz41FkMd6Gb,tn Tanganyika Province,tn Nyunzu Zone de Santé,4.0
1158,201710,iu4Zj3Zq39m,e3onjTOWxjS,nu Nord Ubangi Province,nu Mobayi Mbongo Zone de Santé,0.0
1159,201710,krWZMdwGDIf,Xol9qIrf1Gi,mg Mongala Province,mg Lisala Zone de Santé,1.0
1160,201710,mnOXJ2Oa5U7,Al5GBxzCgMe,tp Tshopo Province,tp Kabondo Zone de Santé,0.0
1161,201710,mnOXJ2Oa5U7,D4KWg03yZrX,tp Tshopo Province,tp Yabaondo Zone de Santé,0.0
1162,201710,mnOXJ2Oa5U7,I9d1F9TGn33,tp Tshopo Province,tp Lubunga Zone de Santé,9.0
1163,201710,mnOXJ2Oa5U7,IMkgSD6FVjc,tp Tshopo Province,tp Tshopo Zone de Santé,0.0
1164,201710,mnOXJ2Oa5U7,IQjyCunMvUt,tp Tshopo Province,tp Yakusu Zone de Santé,0.0
1165,201710,mnOXJ2Oa5U7,RowlA1nBHee,tp Tshopo Province,tp Wanierukula Zone de Santé,0.0
1166,201710,mnOXJ2Oa5U7,SxrrguFFktT,tp Tshopo Province,tp Basoko Zone de Santé,3.0
1167,201710,mnOXJ2Oa5U7,ThkZT6koPKj,tp Tshopo Province,tp Ubundu Zone de Santé,5.0
1168,201710,mnOXJ2Oa5U7,WxBLTUjeyfB,tp Tshopo Province,tp Banalia Zone de Santé,3.0
1169,201710,mnOXJ2Oa5U7,ZHIrX4z487c,tp Tshopo Province,tp Makiso Kisangani Zone de Santé,7.0
1170,201710,mnOXJ2Oa5U7,cbLNDeAYrGo,tp Tshopo Province,tp Lowa Zone de Santé,0.0
1171,201710,mnOXJ2Oa5U7,dtBcztLoZpn,tp Tshopo Province,tp Isangi Zone de Santé,2.0
1172,201710,mnOXJ2Oa5U7,dxiEfVDsieA,tp Tshopo Province,tp Bengamisa Zone de Santé,1.0
1173,201710,mnOXJ2Oa5U7,jaNYqjAceGA,tp Tshopo Province,tp Bafwagbogbo Zone de Santé,1.0
1174,201710,mnOXJ2Oa5U7,pLBZiohnxFC,tp Tshopo Province,tp Bafwasende Zone de Santé,2.0
1175,201710,mnOXJ2Oa5U7,wOWB7WbNuSN,tp Tshopo Province,tp Mangobo Zone de Santé,2.0
1176,201710,mnOXJ2Oa5U7,yS5rrhCjubi,tp Tshopo Province,tp Basali Zone de Santé,0.0
1177,201710,rWrCdr321Qu,ebKZ38Ejpb5,bu Bas Uele Province,bu Bondo Zone de Santé,1.0
1178,201710,rWrCdr321Qu,iqV2dwy0B1b,bu Bas Uele Province,bu Poko Zone de Santé,5.0
1179,201710,u0vP3ZicczY,GcP2B8nmUVo,md Maindombe Province,md Bokoro Zone de Santé,9.0
1180,201710,u0vP3ZicczY,MiaMAqYujLY,md Maindombe Province,md Bolobo Zone de Santé,1.0
